"id","banque_id","commentaire","note","date_review","sentiment","langue","topic"
"481","ChIJ94biFWt9oA0RqZ-A5kNGUyA","Bad service shame there's only one cih bank in the city","1.0","2024-11-10 22:53:05","Negative","en","Topic 2"
"482","ChIJ94biFWt9oA0RqZ-A5kNGUyA","The worst in town ! I don't recommend at all","1.0","2021-03-06 15:56:02","Negative","en","Topic 3"
"483","ChIJ94biFWt9oA0RqZ-A5kNGUyA","Reception is substandard. The line is long. The chairs are insufficient and are not suitable for a banking institution that crowds people standing or sitting. The sad thing is that I visited this institution twice, from two o’clock in the afternoon until approximately three-thirty. We are told that the Internet has been cut off. Work will not be resumed until the majority of citizens have withdrawn and registered their protest, publicly claiming that the work was planned","1.0","2025-02-04 18:39:13","Negative","en","Topic 1"
"484","ChIJ94biFWt9oA0RqZ-A5kNGUyA","Bad service, bad welcome, too long queue every day of the week.
The security guard is the manager of the agency, he was able to serve me better than the employees.
NB: 1 star because it is impossible to put 0","1.0","2023-02-05 18:32:59","Neutral","unknown","Topic 2"
"485","ChIJ94biFWt9oA0RqZ-A5kNGUyA","Bad service, the cashier is a man who insults everyone for the second time as a customer I am dissatisfied with his service not professionalism, he behaves like in a souk which is unfortunate in a national bank, the young account manager is professional and tries each time to arrange things but still it is necessary to warn the cashier not to react in such a way again and for my part I will no longer go to this bank and I do not recommend it to you.","1.0","2020-08-07 14:58:42","Negative","en","Topic 0"
"486","ChIJLfXvHT-Lnw0Rp4auVFU81P8","The employer are very very very bad specialy the one who change the number phone i don't know from where you get this employer he is very  rude and arrogant the session finish by lost my flight and  i hope there is good derector to found solution of this disaster finally i change agency","1.0","2022-02-08 15:37:07","Negative","en","Topic 1"
"487","ChIJLfXvHT-Lnw0Rp4auVFU81P8","A slow system and one SMAL  request can take from you several days back and forward and waiting several hours","2.0","2022-07-01 17:37:28","Neutral","en","Topic 0"
"488","ChIJLfXvHT-Lnw0Rp4auVFU81P8","I lost 5000 dh , and i never get it back , my suggestion to you is don't get any closer to this bank.","1.0","2022-01-21 16:32:03","Negative","en","Topic 0"
"489","ChIJLfXvHT-Lnw0Rp4auVFU81P8","Wasted my time!","2.0","2024-08-05 13:13:45","Negative","en","Topic 1"
"490","ChIJLfXvHT-Lnw0Rp4auVFU81P8","I closed my account, best choice ever","1.0","2019-12-25 20:29:31","Positive","en","Topic 3"
"491","ChIJYzwmj3-Lnw0RSMIom3JwhIM","You either you will find the place so crowded or the stuff is not here.
So, think twice before you put your money with them","1.0","2023-03-10 11:14:09","Neutral","unknown","Topic 1"
"492","ChIJYzwmj3-Lnw0RSMIom3JwhIM","تنقلب علي تطبيق cih bank 18 محتاش نتوما عطين بلي راه كين و هو مكينش","1.0","2025-01-23 23:47:37","Neutral","ar","Topic 2"
"493","ChIJYzwmj3-Lnw0RSMIom3JwhIM","Really bad service. The white collars working in there don't help the costumers and they just start tossing you around from one to another, the security guy offers you more help than they do. It's really bad as they don't even want to answer your questions they just say check the app, it's bad for CIH name to have people like those representing them.","1.0","2018-11-07 15:28:45","Negative","en","Topic 1"
"494","ChIJYzwmj3-Lnw0RSMIom3JwhIM","Only one agent available for the clients ( other than the basic transfer ones ) and that agent had provided the service for only 2 people in at least an hour!  With queue numbers that are not cohesive ...","1.0","2022-08-16 11:37:39","Neutral","en","Topic 3"
"495","ChIJYzwmj3-Lnw0RSMIom3JwhIM","The situation there is inhumane for customers.","1.0","2024-02-02 13:53:14","Neutral","en","Topic 1"
"496","ChIJ0WEXlKWLnw0Rwg2QOlR1QC0","Cih  worst bank company in morocco","1.0","2022-09-13 10:25:02","Negative","en","Topic 2"
"497","ChIJ0WEXlKWLnw0Rwg2QOlR1QC0","I made a big mistake transferring my account to this agency, disrespectful employees","1.0","2024-12-27 19:07:42","Negative","en","Topic 0"
"498","ChIJ0WEXlKWLnw0Rwg2QOlR1QC0","Not all services are available at this agency, you can only deposit money there.","1.0","2025-01-17 01:28:20","Neutral","en","Topic 3"
"534","ChIJISsNkB5FoA0RjmLx5tpPQ30","","1.0","2020-04-26 17:48:29","Neutral","ht","Topic 0"
"500","ChIJ0WEXlKWLnw0Rwg2QOlR1QC0","Without a doubt the worst bank in the world. The employees seem totally incompetent and their customer service is a disaster. Despite my numerous attempts to contact, they have failed to provide any response or assistance. Avoid this bank at all costs as their level of service is simply dismal","1.0","2023-09-28 16:32:56","Negative","en","Topic 1"
"501","ChIJ86ku0muboA0RysltSABIlHk","Service 0","1.0","2024-11-11 10:16:55","Neutral","en","Topic 2"
"502","ChIJ86ku0muboA0RysltSABIlHk","service null","1.0","2019-06-25 12:03:43","Neutral","en","Topic 0"
"553","ChIJhYLWZG9spw0RDWMcefmlNEo","","1.0","2024-08-09 15:01:30","Neutral","ht","Topic 0"
"554","ChIJhYLWZG9spw0RDWMcefmlNEo","","2.0","2021-01-02 09:01:48","Neutral","ht","Topic 0"
"503","ChIJ86ku0muboA0RysltSABIlHk","Substandard services at this bank. The strange thing is that only one CIH bank is located in Sidi Slimane. The manager is not there, even he is in charge, only one employee does the work of 2 employees. This is unreasonable, and until now I have filed a report with this bank. System Zero, especially in this period of Corona, customer numbers are not organized. Sometimes the employee receives a phone call in order to serve a customer at the end of the line... Please respect customers and provide service at the same level. It is unreasonable that providing a service that normally takes 10 minutes of your time while you manage it. In one hour. 5 minutes of service, 55 minutes of gossip and talk...","1.0","2020-11-14 01:10:12","Positive","en","Topic 1"
"504","ChIJ86ku0muboA0RysltSABIlHk","It is unfortunate to note that the bank in question has service gaps, particularly due to its limited number of branches (only one branch) in a small town. Restricted branch availability can effectively hamper customer convenience, making it difficult to access banking services.

Additionally, the poor quality of service provided is a serious concern. Ineffective banking service can have a significant impact on customer satisfaction and trust in the financial institution. It is important that banks constantly strive to improve their services to meet the needs of their customers, even in geographically restricted areas.

It may be helpful to express these concerns constructively by providing specific details of negative experiences so that the bank can take corrective action. Additionally, it might be a good idea to explore other banking options available in the area that might offer more satisfactory service.","1.0","2024-02-13 12:25:15","Positive","unknown","Topic 1"
"505","ChIJ86ku0muboA0RysltSABIlHk","Don't treat me, no, even my secretariat always feels bad about me, I always regret that I don't walk with them, I want to serve my purpose, and they don't satisfy you, because they always lose my day, and this is something that all the people of Sidi Slimane agreed upon.","1.0","2020-11-24 13:04:41","Negative","en","Topic 3"
"506","ChIJG0RjB9lEoA0R609GuRXuyyw",".worst service ever","1.0","2024-10-07 15:31:06","Negative","en","Topic 3"
"507","ChIJG0RjB9lEoA0R609GuRXuyyw","As an MRE, we have been trying to make a transfer for months...today the situation is still not resolved. Impossible to communicate by phone, video or email. Ashamed","1.0","2021-07-14 11:20:53","Negative","en","Topic 3"
"508","ChIJG0RjB9lEoA0R609GuRXuyyw","Perfect service","4.0","2017-09-10 17:55:56","Positive","en","Topic 3"
"509","ChIJG0RjB9lEoA0R609GuRXuyyw","very good offer","5.0","2017-02-15 17:43:26","Positive","en","Topic 0"
"510","ChIJG0RjB9lEoA0R609GuRXuyyw","Banking Services","4.0","2017-09-10 19:20:52","Neutral","en","Topic 0"
"511","ChIJO0TFoLxaoA0R1sSmajhCJIw","Worst agency service I’ve ever seen","1.0","2025-03-19 02:15:26","Negative","en","Topic 3"
"512","ChIJO0TFoLxaoA0R1sSmajhCJIw","CAM bank services were a big disappointment. The staff lacks training and empathy towards customers. Bank charges are excessive and difficult to avoid. Additionally, machines like money counters and scanners no longer work, causing even more frustration. Overall, the overall experience with this bank is very negative and I can only recommend it against it.","1.0","2024-05-20 18:45:37","Negative","en","Topic 1"
"513","ChIJO0TFoLxaoA0R1sSmajhCJIw","Service client no.ghadi tandem Ila fta7ti 3ndhom","1.0","2024-08-06 15:21:29","Neutral","en","Topic 0"
"514","ChIJO0TFoLxaoA0R1sSmajhCJIw","THE LASTEST AGENCY IN THE WORLD! They are incompetent and serious thieves.","1.0","2022-07-26 10:23:39","Negative","en","Topic 0"
"515","ChIJO0TFoLxaoA0R1sSmajhCJIw","Get more security on this page3","1.0","2021-11-12 14:32:07","Positive","en","Topic 0"
"516","ChIJl059iFFFoA0RMeDMhDRREWU","Ok","5.0","2023-05-15 12:56:04","Positive","it","Topic 3"
"517","ChIJl059iFFFoA0RMeDMhDRREWU","Service","1.0","2020-08-11 11:36:00","Neutral","en","Topic 3"
"518","ChIJkweiNg5FoA0R_evEYe8f038","I have been waiting for a refund of several abusive direct debits from this bank for two years. Still nothing. And what’s more, the advisor who can’t be reached blocked me! Let justice be done.","1.0","2025-02-14 17:50:40","Negative","en","Topic 1"
"519","ChIJkweiNg5FoA0R_evEYe8f038","Poor service for students going to France, late transfer deadlines, communication problems....","1.0","2021-08-05 12:38:46","Negative","en","Topic 3"
"520","ChIJkweiNg5FoA0R_evEYe8f038","Bank","4.0","2024-12-10 11:46:09","Neutral","en","Topic 2"
"521","ChIJkweiNg5FoA0R_evEYe8f038","Renowned bank, subsidiary of Crédit Agricole France","5.0","2017-03-21 20:43:30","Neutral","en","Topic 1"
"522","ChIJkweiNg5FoA0R_evEYe8f038","Offline :/","1.0","2017-11-26 19:50:20","Negative","it","Topic 0"
"523","ChIJKd3DiyBboA0RUJjXzcaqQd8","Nice agency and good service, they deal so well with clients , good luck","4.0","2021-06-30 14:32:10","Positive","en","Topic 0"
"524","ChIJKd3DiyBboA0RUJjXzcaqQd8","very unpleasant staff and hellish expectations to avoid this bank","1.0","2024-08-15 14:22:05","Negative","en","Topic 0"
"525","ChIJvdOm4TpEoA0RKa00123HZlc","Agricultural loan bank","4.0","2020-01-18 18:05:57","Neutral","en","Topic 2"
"526","ChIJvdOm4TpEoA0RKa00123HZlc","","1.0","2017-09-30 20:08:50","Neutral","ht","Topic 0"
"527","ChIJOS2KcuVEoA0Rw-agsjBFsWg","good staff","3.0","2017-08-29 12:37:31","Positive","en","Topic 0"
"528","ChIJOS2KcuVEoA0Rw-agsjBFsWg","Banking services","3.0","2016-12-31 12:22:10","Neutral","en","Topic 0"
"529","ChIJOS2KcuVEoA0Rw-agsjBFsWg","","4.0","2025-02-15 15:35:31","Neutral","ht","Topic 0"
"530","ChIJOS2KcuVEoA0Rw-agsjBFsWg","","1.0","2021-08-05 14:22:30","Neutral","ht","Topic 0"
"531","ChIJOS2KcuVEoA0Rw-agsjBFsWg","","5.0","2020-12-09 14:03:25","Neutral","ht","Topic 0"
"532","ChIJISsNkB5FoA0RjmLx5tpPQ30","be careful before signing the contract","5.0","2017-02-15 18:00:19","Positive","en","Topic 1"
"533","ChIJISsNkB5FoA0RjmLx5tpPQ30","✌️","3.0","2018-02-08 11:19:54","Neutral","pt","Topic 0"
"538","ChIJe7dJ2hTsrw0RDhI5DpE4ei8","The agency manager is very helpful, the employees always attentive.  You feel at home there.","5.0","2016-12-28 21:36:51","Positive","en","Topic 1"
"539","ChIJe7dJ2hTsrw0RDhI5DpE4ei8","","2.0","2020-11-30 17:37:33","Neutral","ht","Topic 0"
"540","ChIJe7dJ2hTsrw0RDhI5DpE4ei8","","3.0","2018-11-25 21:22:09","Neutral","ht","Topic 0"
"541","ChIJe7dJ2hTsrw0RDhI5DpE4ei8","","5.0","2018-04-01 20:26:59","Neutral","ht","Topic 0"
"542","ChIJg-iMgwNMoA0RV9f35XPgs5Q","Bank for financial services...","4.0","2019-10-27 13:46:38","Neutral","en","Topic 2"
"543","ChIJg-iMgwNMoA0RV9f35XPgs5Q","","5.0","2024-11-21 08:57:16","Neutral","ht","Topic 0"
"544","ChIJnzntU9Iypg0Rpz74KhMmQjE","Very poor service from the agency manager
A disrespectful mR does not handle Customer requests","1.0","2023-08-04 12:30:51","Negative","unknown","Topic 1"
"545","ChIJnzntU9Iypg0Rpz74KhMmQjE","Bad service😡😡","1.0","2020-08-03 18:46:42","Negative","en","Topic 1"
"546","ChIJnzntU9Iypg0Rpz74KhMmQjE","Bank","4.0","2020-02-01 13:17:20","Neutral","en","Topic 2"
"547","ChIJ2bKip8vKCw0ROQTaKL8MpJo","good","5.0","2016-04-03 21:16:00","Positive","en","Topic 0"
"548","ChIJ2bKip8vKCw0ROQTaKL8MpJo","","5.0","2018-07-26 11:07:35","Neutral","ht","Topic 0"
"549","ChIJ2bKip8vKCw0ROQTaKL8MpJo","","3.0","2017-07-05 16:29:24","Neutral","ht","Topic 0"
"555","ChIJhYLWZG9spw0RDWMcefmlNEo","","2.0","2020-01-18 13:59:20","Neutral","ht","Topic 0"
"556","ChIJhYLWZG9spw0RDWMcefmlNEo","","3.0","2017-09-25 09:49:10","Neutral","ht","Topic 0"
"557","ChIJgZTmeVlrpw0Rg6ni2OYfqAA","Catastrophic management and total disregard for customers!
I made a transfer in December 2024, and to this day, it is still in progress! I contacted customer service several times, filed a complaint, and despite my reminders, nothing was done. I called three times, I visited the agency several times, but no one is taking the situation seriously. I even asked to speak to a customer service representative, who promised me a call back the next day… but no news since!

Faced with this incompetence, I filed a complaint with Bank Al-Maghrib, accompanied by a request for compensation. If necessary, I will take this matter to court to assert my rights. It is time for this bank to understand that we are no longer in the Morocco of the 60s and that customers are not at their mercy. Such negligence is unacceptable! I strongly advise against this bank!","1.0","2025-02-02 01:42:42","Negative","unknown","Topic 3"
