id,banque_id,auteur,commentaire,note,date_review,langue,sentiment,topic
395,ChIJ4TdNue_Spw0R814ilyi3oxQ,Fadwa Guennouni,"Je tiens à exprimer toute ma satisfaction et ma gratitude envers Yasmine, la meilleure conseillère avec qui j’ai eu l’occasion de traiter au sein de CFG Bank – Agence Casa Racine

Son professionnalisme, sa réactivité et son sens du service client font toute la différence. Toujours à l’écoute, elle prend le temps de comprendre les besoins et d’apporter des solutions adaptées avec une grande efficacité. Sa bienveillance et son engagement rendent chaque échange fluide et agréable.. et surtout Bon courage a toute l'équipe de l'agence CASA RACINE",5.0,2025-03-18 02:31:59,unknown,Positive,
396,ChIJ4TdNue_Spw0R814ilyi3oxQ,Ahmed El Oudrhiri Hassani,A big thank you to Yasmine who was very professional and efficient.,5.0,2025-03-17 15:05:32,en,Positive,
397,ChIJ4TdNue_Spw0R814ilyi3oxQ,Wafae F,"Worst bank. You have 12,000 dh deposited in this bank. You only have the right to use 17dh for purchases by card!!!!!!!! What? You call your bank responsible for resolving this problem by appointment, the call center says there is no way to increase unlimited use. It will be resolved but oh well. Extreme stress. I RECOMMEND OTHER BANKS NOT THIS ONE. Good luck",1.0,2024-06-06 12:13:41,en,Positive,
398,ChIJRSiDx-jSpw0R4RDOd2rr7ds,Omar Jamai,Worst service I’ve experienced at a bank. 6 cashiers and only one is actually working. When you ask a question their answer is « can’t you see we are working here ».,1.0,2023-12-28 11:20:46,en,Negative,
399,ChIJRSiDx-jSpw0R4RDOd2rr7ds,Amzouri 360,Good,4.0,2018-07-31 15:42:31,en,Positive,
400,ChIJRSiDx-jSpw0R4RDOd2rr7ds,Pauline,"At the beginning it was an efficient and fast bank, but over time it got worse: endless waiting, advisor who didn't answer the phone.
We see that there are staff in the offices but not at the counters to receive customers: today 1 in 5 counters is open, we are waiting.
Really disappointed that the quality of customer relations is no longer there!",1.0,2024-09-05 09:41:16,unknown,Negative,
430,ChIJw9bQ29haoA0RxzInTJKRSxY,Yassine .Rahmani,The worst client services ever,1.0,2021-01-30 11:57:48,en,Negative,
431,ChIJw9bQ29haoA0RxzInTJKRSxY,Mohamed,Poor service,1.0,2023-05-04 12:08:38,en,Negative,
401,ChIJRSiDx-jSpw0R4RDOd2rr7ds,Veronique “Vero08” Boivin,"A remarkable interlocutor with a lot of kindness and professionalism, Hiba ensured very good follow-up of my file! A big THANK YOU because you got me out of a difficult situation if I hadn't been able to get my card back...",5.0,2024-09-30 16:03:41,en,Positive,
402,ChIJRSiDx-jSpw0R4RDOd2rr7ds,younes bounab,"if you have an hour to spare go there
it's the perfect image of how little transformed a very cool concept into a nightmare for customers
The average waiting time is never less than 30 minutes, but the most shocking thing is not that, it is that the management has nothing to do......
PS: better go dressed in Prada, or similar, otherwise we won't take you seriously",1.0,2024-07-25 18:48:02,unknown,Positive,
403,ChIJjZ_CFJPSpw0RlPRSbZyUnqY,Soufiane Haikal,My Experience with Soukaina has been superb! Process was streamline and would 100% recommend.,5.0,2024-02-19 11:01:55,en,Positive,
404,ChIJjZ_CFJPSpw0RlPRSbZyUnqY,Reda Tahiri,"Very dissatisfied with the service, unfortunately I have just opened an account, and on my first operation in the ""Gauthier"" agency, really disgusted to the point of closing this account.
Really nothing to do with the palm staff. The reception really leaves something to be desired.",1.0,2025-01-21 11:17:51,unknown,Negative,
405,ChIJjZ_CFJPSpw0RlPRSbZyUnqY,Adil Joundy,"Agency open until 7 p.m., very useful for people who work during the day. The staff is very friendly and the design of the agency is very pleasant. CFG Bank will definitely change the image of the Moroccan bank which until now was a little too similar to the administration...",5.0,2018-01-22 19:07:29,en,Positive,
406,ChIJjZ_CFJPSpw0RlPRSbZyUnqY,LEGAULT Simon,I recommend this agency and bank in general. I was accompanied by Soukaina during my stay in Casablanca and the quality of the support was excellent and very professional. I highly recommend this agency and my advisor to any foreigner who would come to settle in Casa for a more or less long period.,5.0,2023-09-02 12:26:30,en,Positive,
407,ChIJjZ_CFJPSpw0RlPRSbZyUnqY,Cerina ondo,"Good morning
Particularly concerning the Gauthier agency
The security guard is very rude and racist.
It does not reflect the image sold by this bank
This led me to consider closing my account; Fortunately, the palm tree agency where I have my account domiciled, the service is impeccable.
It is regrettable that certain fathers can tarnish the image of such a company.
I appreciate the speed of the service
Closing hours but staff
Review the staff",1.0,2021-01-25 15:31:59,unknown,Negative,
408,ChIJd8GuJrnTpw0R-0BFppAVm1E,Zakaria Nazi,,1.0,2024-12-13 14:36:51,en,Neutral,
409,ChIJ9SlaOFgtpg0RFqdxU-buqYM,Ltc Service,,3.0,2023-11-04 00:35:43,en,Neutral,
410,ChIJE91hwbUNpw0RtSSwxc-Bv1g,Kadim ELAROUSSI,Convenient ATM,4.0,2022-06-03 12:45:47,ca,Neutral,
411,ChIJE91hwbUNpw0RtSSwxc-Bv1g,Ayman Madrid,,5.0,2020-05-15 12:56:26,en,Neutral,
412,ChIJ2e6RcNNtpw0RAOfMHYmel6o,Maho,"The front-line team does everything to satisfy customers but you have the impression that they are afraid to consult their hierarchy at the agency when they feel overwhelmed by a new operation.  Result: Lots of errors and therefore customer frustration. Service for any international operation is very poor, lack of control of this type of operation at the agency level and disconnected managers.",2.0,2024-10-01 20:42:15,en,Negative,
413,ChIJ2e6RcNNtpw0RAOfMHYmel6o,Mohcine,"There are many different types of lagence on which there is a computer account with the banks of other countries. Donc katkoun in the face of my mother and the conseillers who had the same money with the bank, so that the sm3ch has the L9adia dial here, the lagence dialk kay t9atlou maak tay kay saybouk maak service, kay btasmou lagnce n9ia Lagent de security rojola mkaynch dik l3iba dial smh lina system tayh.
I feel free to download 3 dial banques hadouk li logo dialhoum khder (maymknch nkhser lhdra mais rah 9dam bzaf) w saybt charika diali maa li andhoum sfer w lorange (nari l3adab maa hadou may mknch)
I have a lot of money from the series and 3 la flous dialou w Kay hmouh les services imchi l cfg les banques lakhrin imken rkhes mais rah dak lwe9t li kay di3 like maahoum w douk les frais li kay zidouk fahc kat bghi dir chi virement wla chi haja rah ghady thsbha at l9a rask day3.
Lay 3z cfg ❤️",5.0,2024-10-17 10:42:10,unknown,Positive,
414,ChIJ2e6RcNNtpw0RAOfMHYmel6o,Mohamed Oulahiane,Service 0 I do not recommend it You fail in your services,1.0,2024-09-18 10:55:05,en,Negative,
415,ChIJ2e6RcNNtpw0RAOfMHYmel6o,You show,Bad service and no one listens with a great lack of responsiveness and respect towards customers,1.0,2024-03-18 17:48:05,en,Neutral,
416,ChIJ2e6RcNNtpw0RAOfMHYmel6o,Jonathan Ledbury,,5.0,2023-07-12 15:06:54,en,Neutral,
417,ChIJwz_ZbNdEoA0RYifv58sc1qc,Nabster,"Emolyees need to understand that they are not doing us a favor by simply doing their job , it's your job and you can't do it correctly,  very bad service hope it becomes better",1.0,2024-01-29 18:28:49,en,Neutral,
418,ChIJwz_ZbNdEoA0RYifv58sc1qc,chaimae b.,So rude. Staff scream and insult customers!,1.0,2022-08-06 22:42:28,en,Negative,
419,ChIJwz_ZbNdEoA0RYifv58sc1qc,Houda Rachidi,Service nuuuuul,1.0,2021-03-24 11:09:35,en,Neutral,
420,ChIJwz_ZbNdEoA0RYifv58sc1qc,Ali Mesbahi,Service 0,1.0,2022-08-25 12:07:11,en,Neutral,
421,ChIJwz_ZbNdEoA0RYifv58sc1qc,ilyass blk,Service👎👎👎 👎,1.0,2022-03-23 16:34:07,en,Neutral,
422,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,hana Tokibichimbo,"For a 3-hour service operation, the service is null (one of the following ways) in the late afternoon or in other places.
In order to make a deposit, I waited for three hours in a row, poor service, only one deposit box. It should be at least two or three boxes.",1.0,2024-05-06 14:46:48,unknown,Negative,
423,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Marouane Berhmi,"Service that doesn't even deserve a star. The security agent who gives priority to ""big customers"" who don't want to wait in line, the customer service representative who leaves for lunch without the slightest pressure and who takes her time leaving several people waiting knowing that they are supposed to work continuous hours. The second account manager does not answer the phone despite several calls on several successive days and does not bother to call back. I call the agency, they also don't answer, I just wish someone would explain to me what they do, they are supposed to serve the client, that's their job, and they don't do it.",1.0,2020-12-09 14:58:08,en,Positive,
424,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Tzfgc Jlkb,"I do not recommend this bank, the customer has value, lousy service.",1.0,2024-09-18 11:12:00,en,Negative,
425,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Bouchra Zenkouar,Bad service. The employees keep talking and joking among themselves without worrying about the long queue of customers. MEDIOCRE. no respect no delicacy A CATASTROPHE. but do you take his opinions into consideration or not? service that doesn't even deserve a star!!!!!!!!!,1.0,2022-02-22 14:10:00,en,Negative,
426,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Mohamed Zaifri,"I swear to you that I have never experienced or heard bad service like this from this agency and more specifically the woman at the counter (L.H) who insists that insurance on the code30 account is mandatory and refuses to process requests for cancellation of services without directions from her manager. In simple words, that sucks!",1.0,2020-09-13 23:44:04,en,Negative,
427,ChIJP0GpWZRFoA0R5_aV3T48MxU,Donatien Dao,"Times to time, there is a lot of people",3.0,2023-09-14 16:19:45,en,Neutral,
428,ChIJP0GpWZRFoA0R5_aV3T48MxU,Samia Samaki,,3.0,2023-08-17 17:46:11,en,Neutral,
429,ChIJw9bQ29haoA0RxzInTJKRSxY,ثقافة تالوين,The service is incredibly bad,1.0,2022-05-12 15:03:48,en,Negative,
434,ChIJOUS66btaoA0RI9ZFcbQnS-k,ibtissam zeroual,"Worst service I have ever seen, no sense of professionalism, I wonder how they can keep this kind of substandard staff.
Despite all these comments, I see that they do not care about their reputation.",1.0,2022-05-25 10:44:43,unknown,Negative,
435,ChIJOUS66btaoA0RI9ZFcbQnS-k,Mohamed hafidi,0/10 lack of communication and unprofessional service,1.0,2024-12-02 13:17:47,en,Negative,
436,ChIJOUS66btaoA0RI9ZFcbQnS-k,jack ramiz,Stay away from this agency bad employee’s special the woman who’s going to be your assistant dik charfa lah y7re9 l3ro9 dmok fhad nhar,1.0,2022-01-18 14:37:43,en,Negative,
437,ChIJOUS66btaoA0RI9ZFcbQnS-k,Giovanni Bouzoubaa,Worst humans are the employee of the bank don't know why they treat clients like that like if they hate they're work no sense of professionalism just bunch of nobies hanging there u don't deserve those posts,1.0,2021-02-01 13:36:53,en,Negative,
438,ChIJOUS66btaoA0RI9ZFcbQnS-k,ILIAS BOUDRIKA,It's 8:35 AM and the agency is still closed,1.0,2023-04-13 08:40:31,en,Neutral,
439,ChIJtf6IH-NEoA0RXvHT6nJRFEY,omar benhaddouch,Service is too slow,1.0,2022-07-25 11:58:21,en,Neutral,
440,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Mak “*” ツ,Service 0 star,1.0,2022-08-08 09:07:08,en,Neutral,
441,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Alti néa,"After 2 public holidays, inability of the bank to manage customer traffic, lies about computer failures and director who suffers the system and who does not even react, suddenly withdrawal of assets and closure of the account, customer satisfaction is not their priority bank to avoid",1.0,2021-10-22 11:36:09,en,Negative,
442,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Zakaria MARZOUK,"The service is really mediocre, no professionalism on the part of the staff who take the customers for beggars, the advisors do what they want and as for the branch manager, he is just there for form!
My advice is to avoid going to this bank.",1.0,2020-03-10 09:13:02,unknown,Negative,
443,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Abdelmottalib Ghalbouni,"Frankly, the lack of professionalism and rigor in this sector is surprising.",1.0,2024-05-03 09:19:49,en,Neutral,
444,ChIJgUZcjhlFoA0R7iOzDRloxbQ,Psycho Path,"system always down
very bad service !!!",1.0,2023-04-20 12:33:51,unknown,Negative,
445,ChIJgUZcjhlFoA0R7iOzDRloxbQ,senfour Ana,To open an account. The girl is very unpleasant. Limit it gives information.,1.0,2024-07-03 14:01:24,en,Negative,
446,ChIJgUZcjhlFoA0R7iOzDRloxbQ,Zouhir Lantaki,Very nice.,4.0,2023-05-02 20:29:41,en,Positive,
447,ChIJgUZcjhlFoA0R7iOzDRloxbQ,Adam Adam,Gha,5.0,2022-11-14 14:53:32,fr,Neutral,
448,ChIJgUZcjhlFoA0R7iOzDRloxbQ,IORI KamiKaz,,5.0,2024-04-05 18:40:39,en,Neutral,
449,ChIJE7WopWFFoA0RyIeETdh_bJI,Neugier I Curiosity,Good bank for young people with average income,3.0,2021-12-01 09:35:01,en,Positive,
450,ChIJE7WopWFFoA0RyIeETdh_bJI,asmae CHEQROUN,Not even a single star if there were less than millions of stars it won't be enough for the bad work and behavior of the staff from the Director to the security you should win the Nobel Prize for bad service ever!! !! Messed up bunch,1.0,2023-06-12 14:43:33,en,Positive,
451,ChIJE7WopWFFoA0RyIeETdh_bJI,Yassine Dadada,L cashier wld lklb,1.0,2025-03-06 15:16:07,en,Neutral,
452,ChIJE7WopWFFoA0RyIeETdh_bJI,Bouchra Hm,"Bad service, employees choose the hours that suit them to work, the one called raise is always on break she leaves the agency for as long as she wants leaving the client to wait for 20 minutes until she comes back, poor communication with clients and no respect",1.0,2021-03-01 12:54:07,en,Negative,
453,ChIJE7WopWFFoA0RyIeETdh_bJI,FERMENTED B,"the quality of service is one of the worst, if not the worst, that I have experienced
they all deserve dismissal without notice",1.0,2021-08-30 14:21:04,unknown,Negative,
454,ChIJswFrIKFFoA0ROtLA-77abTo,Said Said,Zero service,1.0,2024-01-09 10:22:30,en,Neutral,
455,ChIJswFrIKFFoA0ROtLA-77abTo,Youness Berrahou,,3.0,2024-09-11 21:19:34,en,Neutral,
456,ChIJlbmfdSlEoA0RIL7FE39G3UE,DEK STER,Bad service,1.0,2023-12-04 14:10:24,en,Negative,
457,ChIJlbmfdSlEoA0RIL7FE39G3UE,Ghizlane El Bassbassi,Service nulllll,1.0,2023-08-22 15:48:51,en,Neutral,
458,ChIJlbmfdSlEoA0RIL7FE39G3UE,Aladdin BL,Bad service,1.0,2021-10-11 08:14:05,en,Negative,
459,ChIJlbmfdSlEoA0RIL7FE39G3UE,achraf el achqar,"Poor level of customer relations on the part of some employees. Poor level of discipline of security agents
and also no compaitence 👎👎👎👎👎
bank is better to close it or change manager and users",1.0,2024-08-01 16:22:16,unknown,Negative,
460,ChIJlbmfdSlEoA0RIL7FE39G3UE,Hicham Big,Very poor service👎🏽👎🏽,1.0,2024-09-18 15:37:05,en,Negative,
461,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Dib empire,Not so bad and evrey body is nice ... Intel now best bank in moroccco as in my knowledge,4.0,2023-12-29 01:33:50,en,Positive,
462,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Nass Ima,very very bad experience,1.0,2024-11-07 13:06:28,en,Negative,
463,ChIJMQg3t-NFoA0R9TmIsPxFUJI,hajar ayach,"Too much carelessness, employees work as they please, one hour to get 3 people through, disaster agency",1.0,2025-02-24 13:58:05,en,Negative,
464,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Tarik,"the agency does not have sufficient chairs to safeguard the dignity of its customers who stand by during a very long service, also the security agent is disrespectful to customers, I hope you improve your service.",1.0,2024-04-05 10:32:04,en,Positive,
